ANO_MES,UF,#TP_SEGURO,AREA_AMPARADA_ADESAO,AREA_AMPARADA_ComCOP,AREA_AMPARADA_ComCOP_DEFERIDA,QTD_ADESAO,QTD_ComCOP,QTD_ComCOP_DEFERIDA,VL_AMPARADO_ComCOP_DEF,VL_COBERTURA_ComCOP_DEFERIDA_DEF,VL_ADICIONAL_ADESAO_DEF
2013-01-01,AC,PROAGRO MAIS,244.13,0.0,0.0,38,0.0,0.0,0.0,0.0,14292.667152031398
2013-01-01,AL,PROAGRO MAIS,277.09,0.0,0.0,41,0.0,0.0,0.0,0.0,23202.038710483008
2013-01-01,AL,PROAGRO TRADICIONAL,10.89,0.0,0.0,8,0.0,0.0,0.0,0.0,2641.4288223327962
2013-01-01,AM,PROAGRO MAIS,16.98,0.0,0.0,13,0.0,0.0,0.0,0.0,7811.296253195211
2013-01-01,AM,PROAGRO TRADICIONAL,17.29,0.0,0.0,3,0.0,0.0,0.0,0.0,1563.8971923133388
2013-01-01,BA,PROAGRO MAIS,871.15,7.0,7.0,322,2.0,2.0,25824.450752359982,17142.209750051163,92073.71845221138
2013-01-01,BA,PROAGRO TRADICIONAL,809.9300000000001,200.0,200.0,48,1.0,1.0,336599.63160187774,29601.572015011418,96870.15104517603
2013-01-01,CE,PROAGRO MAIS,361.23,60.269999999999996,11.5,84,20.0,3.0,120146.17474823532,17869.20996388972,20814.907273515593
2013-01-01,CE,PROAGRO TRADICIONAL,24.009999999999998,0.0,0.0,4,0.0,0.0,0.0,0.0,8226.611633660945
2013-01-01,DF,PROAGRO MAIS,8.35,0.0,0.0,14,0.0,0.0,0.0,0.0,8990.673748095875
2013-01-01,ES,PROAGRO MAIS,3595.21,2.1100000000000003,1.56,1261,2.0,1.0,71199.57955906959,25627.322687176165,794043.2883563716
2013-01-01,ES,PROAGRO TRADICIONAL,350.69,0.0,0.0,33,0.0,0.0,0.0,0.0,99141.9920112674
2013-01-01,GO,PROAGRO MAIS,1434.09,0.0,0.0,143,0.0,0.0,0.0,0.0,100421.86694448932
2013-01-01,GO,PROAGRO TRADICIONAL,826.45,0.0,0.0,18,0.0,0.0,0.0,0.0,69158.71613077732
2013-01-01,MA,PROAGRO MAIS,7011.06,28.41,0.0,1360,9.0,0.0,158035.4143583503,0.0,439524.49551847874
2013-01-01,MA,PROAGRO TRADICIONAL,794.0,0.0,0.0,15,0.0,0.0,0.0,0.0,58881.78225310211
2013-01-01,MG,PROAGRO MAIS,12216.28,65.87,63.53,4472,11.0,9.0,472319.1416274605,320864.8420737783,2695741.560336507
2013-01-01,MG,PROAGRO TRADICIONAL,1223.95,41.0,0.0,122,1.0,0.0,156099.39109509444,0.0,276263.35317603976
2013-01-01,MS,PROAGRO MAIS,1017.98,65.02000000000001,51.2,70,4.0,3.0,138275.73018720787,69216.65881325063,54338.27878914053
2013-01-01,MS,PROAGRO TRADICIONAL,10088.36,1947.9,1621.5,73,12.0,10.0,4054344.0609844835,2391227.9370267503,615861.5483406145
2013-01-01,MT,PROAGRO MAIS,1195.11,0.0,0.0,31,0.0,0.0,0.0,0.0,56508.61099699069
2013-01-01,MT,PROAGRO TRADICIONAL,809.0,0.0,0.0,5,0.0,0.0,0.0,0.0,46683.51899571406
2013-01-01,PA,PROAGRO MAIS,214.53,0.0,0.0,39,0.0,0.0,0.0,0.0,24540.23309242292
2013-01-01,PA,PROAGRO TRADICIONAL,81.25,0.0,0.0,13,0.0,0.0,0.0,0.0,7780.679038363321
2013-01-01,PB,PROAGRO MAIS,34.65,0.0,0.0,7,0.0,0.0,0.0,0.0,4745.965745978152
2013-01-01,PB,PROAGRO TRADICIONAL,26.02,0.0,0.0,11,0.0,0.0,0.0,0.0,8592.927572514243
2013-01-01,PE,PROAGRO MAIS,253.15,0.0,0.0,63,0.0,0.0,0.0,0.0,24858.9971652355
2013-01-01,PE,PROAGRO TRADICIONAL,122.39,0.0,0.0,12,0.0,0.0,0.0,0.0,37062.8920864916
2013-01-01,PI,PROAGRO MAIS,2676.9900000000002,8.0,8.0,557,1.0,1.0,11244.271296023173,4712.413720398128,91536.46961708159
2013-01-01,PI,PROAGRO TRADICIONAL,4.0,0.0,0.0,2,0.0,0.0,0.0,0.0,359.2961888205993
2013-01-01,PR,PROAGRO MAIS,72650.12,17450.760000000002,16075.95,4987,1060.0,964.0,42864377.82664373,25423730.840128202,3752110.6864770157
2013-01-01,PR,PROAGRO TRADICIONAL,69118.8,16304.15,14039.57,1209,268.0,230.0,38023912.681640625,16421503.277521586,4967192.672513635
2013-01-01,RJ,PROAGRO MAIS,141.29,1.24,0.65,181,4.0,3.0,78638.63076250817,14849.3888530711,114715.04967138187
2013-01-01,RJ,PROAGRO TRADICIONAL,77.39999999999999,0.0,0.0,32,0.0,0.0,0.0,0.0,12356.961165613184
2013-01-01,RN,PROAGRO MAIS,45.86,0.0,0.0,23,0.0,0.0,0.0,0.0,5654.210353316365
2013-01-01,RN,PROAGRO TRADICIONAL,10.0,0.0,0.0,2,0.0,0.0,0.0,0.0,9650.867357809668
2013-01-01,RO,PROAGRO MAIS,556.83,0.0,0.0,148,0.0,0.0,0.0,0.0,57216.49528136167
2013-01-01,RO,PROAGRO TRADICIONAL,61.379999999999995,0.0,0.0,2,0.0,0.0,0.0,0.0,3122.936083050374
2013-01-01,RR,PROAGRO MAIS,19.55,0.0,0.0,5,0.0,0.0,0.0,0.0,2513.685235579537
2013-01-01,RS,PROAGRO MAIS,4886.02,34.3,27.5,596,6.0,4.0,124901.5993099355,33451.01256684154,347550.4614826922
2013-01-01,RS,PROAGRO TRADICIONAL,2095.7799999999997,0.0,0.0,60,0.0,0.0,0.0,0.0,141926.83305591068
2013-01-01,SC,PROAGRO MAIS,3528.25,150.67,126.89,687,21.0,14.0,866865.0845564725,433588.8804399814,376888.25746681384
2013-01-01,SC,PROAGRO TRADICIONAL,470.41999999999996,28.0,8.0,38,2.0,1.0,50833.57935120445,2582.692947765402,37094.63960005756
2013-01-01,SE,PROAGRO MAIS,110.53999999999999,0.0,0.0,40,0.0,0.0,0.0,0.0,10727.149710280934
2013-01-01,SE,PROAGRO TRADICIONAL,47.77,0.98,0.98,10,1.0,1.0,15812.304225494492,7007.67368306752,7566.993088215367
2013-01-01,SP,PROAGRO MAIS,4363.92,136.25,94.27,660,11.0,7.0,648419.5455883244,265644.355207788,626490.9172954964
2013-01-01,SP,PROAGRO TRADICIONAL,6323.76,1373.64,989.8,158,17.0,12.0,3204308.2718969434,899162.8553079136,657094.0727975181
2013-01-01,TO,PROAGRO MAIS,263.65,0.0,0.0,26,0.0,0.0,0.0,0.0,15547.774662115344
2013-01-01,TO,PROAGRO TRADICIONAL,53.5,0.0,0.0,1,0.0,0.0,0.0,0.0,8883.989411440716
2013-02-01,AC,PROAGRO MAIS,202.93,0.0,0.0,27,0.0,0.0,0.0,0.0,12353.927442391685
2013-02-01,AL,PROAGRO MAIS,845.3000000000001,0.0,0.0,212,0.0,0.0,0.0,0.0,82251.97015772661
2013-02-01,AL,PROAGRO TRADICIONAL,143.45000000000002,0.0,0.0,63,0.0,0.0,0.0,0.0,36330.977235514976
2013-02-01,AM,PROAGRO MAIS,85.07,0.0,0.0,47,0.0,0.0,0.0,0.0,19594.762030939593
2013-02-01,AM,PROAGRO TRADICIONAL,89.62,0.0,0.0,19,0.0,0.0,0.0,0.0,10314.69049154605
2013-02-01,BA,PROAGRO MAIS,1252.51,60.75,60.75,276,4.0,4.0,178040.00782411703,154892.4981922189,117077.04539492587
2013-02-01,BA,PROAGRO TRADICIONAL,679.27,0.0,0.0,57,0.0,0.0,0.0,0.0,150976.90068897366
2013-02-01,CE,PROAGRO MAIS,1581.14,1316.23,1225.86,401,329.0,307.0,3706351.240843992,2543215.2410888206,96776.13740030103
2013-02-01,CE,PROAGRO TRADICIONAL,2.3,0.0,0.0,1,0.0,0.0,0.0,0.0,417.0171953920606
2013-02-01,DF,PROAGRO MAIS,12.49,0.0,0.0,18,0.0,0.0,0.0,0.0,11354.296461586355
2013-02-01,ES,PROAGRO MAIS,3133.47,12.3,6.0,1087,3.0,2.0,154128.87339785852,65587.20926083208,676845.2230180741
2013-02-01,ES,PROAGRO TRADICIONAL,449.47,0.0,0.0,34,0.0,0.0,0.0,0.0,192608.70342008484
2013-02-01,GO,PROAGRO MAIS,982.39,0.0,0.0,97,0.0,0.0,0.0,0.0,75675.63106331095
2013-02-01,GO,PROAGRO TRADICIONAL,1116.73,0.0,0.0,14,0.0,0.0,0.0,0.0,91989.13243941295
2013-02-01,MA,PROAGRO MAIS,5243.6,16.3,0.0,986,5.0,0.0,73015.55966426771,0.0,308111.64491198445
2013-02-01,MA,PROAGRO TRADICIONAL,325.0,100.0,0.0,6,1.0,0.0,309628.7627726644,0.0,34819.398315651095
2013-02-01,MG,PROAGRO MAIS,9658.36,37.27,9.0,3609,6.0,2.0,235853.56004373325,24582.56838006074,2302045.046899902
2013-02-01,MG,PROAGRO TRADICIONAL,1586.8600000000001,0.0,0.0,100,0.0,0.0,0.0,0.0,345966.22510258685
2013-02-01,MS,PROAGRO MAIS,2247.4900000000002,279.9,279.9,107,6.0,6.0,556609.3255891929,327105.2248932803,105287.47885824746
2013-02-01,MS,PROAGRO TRADICIONAL,34739.68,5545.88,5284.88,247,35.0,34.0,11760258.857551562,5859905.267635488,2129511.9683620324
2013-02-01,MT,PROAGRO MAIS,364.18,16.3,0.0,16,1.0,0.0,59120.30859848377,0.0,22020.108493192853
2013-02-01,MT,PROAGRO TRADICIONAL,2141.08,0.0,0.0,11,0.0,0.0,0.0,0.0,127552.0694971412
2013-02-01,PA,PROAGRO MAIS,263.63,0.0,0.0,44,0.0,0.0,0.0,0.0,30357.199998063763
2013-02-01,PA,PROAGRO TRADICIONAL,74.48,0.0,0.0,8,0.0,0.0,0.0,0.0,8492.47752071869
2013-02-01,PB,PROAGRO MAIS,56.21,0.0,0.0,28,0.0,0.0,0.0,0.0,21480.958638382697
2013-02-01,PB,PROAGRO TRADICIONAL,43.4,0.0,0.0,25,0.0,0.0,0.0,0.0,14603.387894317691
2013-02-01,PE,PROAGRO MAIS,455.18,0.0,0.0,100,0.0,0.0,0.0,0.0,51384.61597012126
2013-02-01,PE,PROAGRO TRADICIONAL,166.0,0.0,0.0,5,0.0,0.0,0.0,0.0,11600.966587467252
2013-02-01,PI,PROAGRO MAIS,1587.43,0.0,0.0,396,0.0,0.0,0.0,0.0,58154.68001236795
2013-02-01,PI,PROAGRO TRADICIONAL,200.0,0.0,0.0,1,0.0,0.0,0.0,0.0,17742.981760382223
2013-02-01,PR,PROAGRO MAIS,88603.39,22503.52,20281.0,6328,1457.0,1307.0,55151934.37195101,31374929.694668293,4543847.706176567
2013-02-01,PR,PROAGRO TRADICIONAL,138309.46,31710.37,27787.37,2358,526.0,464.0,74626878.96159902,31882357.877732445,9996608.891145838
2013-02-01,RJ,PROAGRO MAIS,194.4,0.5,0.0,179,2.0,0.0,10262.021274960327,0.0,125130.56678385285
2013-02-01,RJ,PROAGRO TRADICIONAL,116.33,0.0,0.0,28,0.0,0.0,0.0,0.0,12966.069104468657
2013-02-01,RN,PROAGRO MAIS,65.15,0.0,0.0,10,0.0,0.0,0.0,0.0,4367.799785315992
2013-02-01,RN,PROAGRO TRADICIONAL,22.85,0.0,0.0,23,0.0,0.0,0.0,0.0,10682.034623391693
2013-02-01,RO,PROAGRO MAIS,722.57,0.0,0.0,193,0.0,0.0,0.0,0.0,72923.30968911009
2013-02-01,RO,PROAGRO TRADICIONAL,645.28,0.0,0.0,6,0.0,0.0,0.0,0.0,30332.540870088935
2013-02-01,RR,PROAGRO MAIS,17.32,0.0,0.0,6,0.0,0.0,0.0,0.0,4655.588169354756
2013-02-01,RS,PROAGRO MAIS,4152.62,498.83,460.83,418,29.0,26.0,1034864.2030480027,504423.53435405414,263314.38678331155
2013-02-01,RS,PROAGRO TRADICIONAL,7744.21,198.0,18.0,115,4.0,1.0,353958.54218107264,17962.114874447903,470931.76693087985
2013-02-01,SC,PROAGRO MAIS,1983.09,102.07,77.17,413,16.0,12.0,668310.3854126089,297795.752016916,244910.39847016524
2013-02-01,SC,PROAGRO TRADICIONAL,587.02,46.4,26.7,48,4.0,2.0,194858.28214120975,62604.77544859914,71363.45722455368
2013-02-01,SE,PROAGRO MAIS,1247.05,0.0,0.0,309,0.0,0.0,0.0,0.0,89193.99761520304
2013-02-01,SE,PROAGRO TRADICIONAL,52.54,0.0,0.0,45,0.0,0.0,0.0,0.0,15916.057733131212
2013-02-01,SP,PROAGRO MAIS,5379.84,227.07999999999998,206.98,704,14.0,10.0,737064.9818012516,268130.367697935,670955.909700185
2013-02-01,SP,PROAGRO TRADICIONAL,7325.64,1014.58,918.87,199,12.0,10.0,2525273.843035717,823756.4228788398,860018.9222481801
2013-02-01,TO,PROAGRO MAIS,67.0,0.0,0.0,11,0.0,0.0,0.0,0.0,4263.920005597891
2013-02-01,TO,PROAGRO TRADICIONAL,7.0,0.0,0.0,1,0.0,0.0,0.0,0.0,4790.296786924681
2013-03-01,AC,PROAGRO MAIS,266.0,0.0,0.0,37,0.0,0.0,0.0,0.0,18472.749521574242
2013-03-01,AL,PROAGRO MAIS,1890.01,0.0,0.0,452,0.0,0.0,0.0,0.0,208866.28540930973
2013-03-01,AL,PROAGRO TRADICIONAL,153.66,0.0,0.0,78,0.0,0.0,0.0,0.0,26894.28477734385
2013-03-01,AM,PROAGRO MAIS,129.25,0.0,0.0,56,0.0,0.0,0.0,0.0,26249.064123602544
2013-03-01,AM,PROAGRO TRADICIONAL,56.269999999999996,0.0,0.0,17,0.0,0.0,0.0,0.0,10417.801303696697
2013-03-01,BA,PROAGRO MAIS,2704.46,116.5,116.5,504,7.0,7.0,340163.67570880847,283858.6337743923,264906.7215433485
2013-03-01,BA,PROAGRO TRADICIONAL,2917.81,0.0,0.0,131,0.0,0.0,0.0,0.0,403669.5582824244
2013-03-01,CE,PROAGRO MAIS,294.65,120.3,113.3,61,19.0,17.0,311729.64689502853,203263.20314270043,27681.13731904571
2013-03-01,CE,PROAGRO TRADICIONAL,2.75,0.0,0.0,1,0.0,0.0,0.0,0.0,469.7258154247695
2013-03-01,DF,PROAGRO MAIS,1.68,0.0,0.0,7,0.0,0.0,0.0,0.0,5027.902593615903
2013-03-01,DF,PROAGRO TRADICIONAL,127.0,0.0,0.0,1,0.0,0.0,0.0,0.0,11617.30705214106
2013-03-01,ES,PROAGRO MAIS,2904.4900000000002,9.96,3.0,1002,3.0,1.0,313781.6906763636,51360.854989217965,656211.4373538961
2013-03-01,ES,PROAGRO TRADICIONAL,259.35,0.0,0.0,14,0.0,0.0,0.0,0.0,100917.57595416831
2013-03-01,GO,PROAGRO MAIS,725.04,69.0,69.0,68,1.0,1.0,140439.20973627616,94018.50011185464,60505.69580163552
2013-03-01,GO,PROAGRO TRADICIONAL,2774.17,133.6,0.0,30,3.0,0.0,240805.32577815812,0.0,207622.0476059339
2013-03-01,MA,PROAGRO MAIS,3114.44,3.87,0.0,643,1.0,0.0,21447.86279960627,0.0,188756.3622965672
2013-03-01,MA,PROAGRO TRADICIONAL,793.0,0.0,0.0,6,0.0,0.0,0.0,0.0,54602.24171002609
2013-03-01,MG,PROAGRO MAIS,9141.75,64.34,34.76,3568,20.0,10.0,889261.6373981514,196740.64171538202,2303372.5780869834
2013-03-01,MG,PROAGRO TRADICIONAL,2079.28,59.0,0.0,111,2.0,0.0,810709.7161425771,0.0,340896.1434889884
2013-03-01,MS,PROAGRO MAIS,7749.150000000001,295.22,260.32,329,11.0,9.0,632310.3941084249,360967.8677811381,341222.64825134317
2013-03-01,MS,PROAGRO TRADICIONAL,41253.33,6234.91,6234.91,309,39.0,39.0,12494599.372605676,6229431.8397276,2557375.782763505
2013-03-01,MT,PROAGRO MAIS,606.14,0.0,0.0,25,0.0,0.0,0.0,0.0,32013.436839155424
2013-03-01,MT,PROAGRO TRADICIONAL,4412.73,314.0,0.0,24,2.0,0.0,733360.4985849888,0.0,318630.1745671953
2013-03-01,PA,PROAGRO MAIS,216.5,0.0,0.0,42,0.0,0.0,0.0,0.0,27991.573856405415
2013-03-01,PA,PROAGRO TRADICIONAL,50.45,0.0,0.0,13,0.0,0.0,0.0,0.0,9394.575166462404
2013-03-01,PB,PROAGRO MAIS,120.37,0.0,0.0,69,0.0,0.0,0.0,0.0,58669.62152060105
2013-03-01,PB,PROAGRO TRADICIONAL,382.4,0.0,0.0,61,0.0,0.0,0.0,0.0,65219.139896812354
2013-03-01,PE,PROAGRO MAIS,433.4,0.0,0.0,85,0.0,0.0,0.0,0.0,43938.00209843738
2013-03-01,PE,PROAGRO TRADICIONAL,310.02,0.0,0.0,31,0.0,0.0,0.0,0.0,43960.48584183713
2013-03-01,PI,PROAGRO MAIS,1079.67,0.0,0.0,257,0.0,0.0,0.0,0.0,41760.27693820289
2013-03-01,PR,PROAGRO MAIS,65898.37,29899.94,27919.28,3852,1582.0,1467.0,65853821.67841181,41893507.32223578,3190437.3026276533
2013-03-01,PR,PROAGRO TRADICIONAL,150163.79,51346.15,46695.64,2400,780.0,710.0,112067955.67140363,56816720.53156989,10491215.748443395
2013-03-01,RJ,PROAGRO MAIS,147.35,0.38,0.0,165,1.0,0.0,45226.54033165317,0.0,116322.76595085222
2013-03-01,RJ,PROAGRO TRADICIONAL,39.07,0.0,0.0,18,0.0,0.0,0.0,0.0,5971.101515032066
2013-03-01,RN,PROAGRO MAIS,125.75999999999999,0.0,0.0,30,0.0,0.0,0.0,0.0,14675.037296539884
2013-03-01,RN,PROAGRO TRADICIONAL,102.52,0.0,0.0,4,0.0,0.0,0.0,0.0,12391.269699066619
2013-03-01,RO,PROAGRO MAIS,676.13,0.0,0.0,194,0.0,0.0,0.0,0.0,74342.94879568319
2013-03-01,RO,PROAGRO TRADICIONAL,432.13,0.0,0.0,6,0.0,0.0,0.0,0.0,20347.12071981316
2013-03-01,RR,PROAGRO MAIS,31.45,0.0,0.0,9,0.0,0.0,0.0,0.0,3273.9155572450977
2013-03-01,RS,PROAGRO MAIS,54445.229999999996,4437.7,3740.2,3178,205.0,179.0,8767696.381743351,4271143.227960015,2272628.1190166725
2013-03-01,RS,PROAGRO TRADICIONAL,60826.13,4069.39,3520.39,990,41.0,37.0,8167807.329804818,3807316.883904421,3711425.6213787585
2013-03-01,SC,PROAGRO MAIS,1814.45,320.95,306.48,321,39.0,34.0,1746025.1622181006,1047667.3985203499,218478.08571270233
2013-03-01,SC,PROAGRO TRADICIONAL,1870.65,42.8,37.89,123,14.0,11.0,608866.7165053053,269424.2470856546,215977.07335897652
2013-03-01,SE,PROAGRO MAIS,1454.78,177.0,177.0,303,13.0,13.0,469613.51442370476,357870.8007954509,102183.6500633067
2013-03-01,SE,PROAGRO TRADICIONAL,2054.4900000000002,270.0,270.0,51,4.0,4.0,827916.6858448482,286417.9743734301,196116.68840705548
2013-03-01,SP,PROAGRO MAIS,5616.85,417.52,375.0,735,22.0,17.0,1263529.3653151672,595218.1817728302,791584.977301055
2013-03-01,SP,PROAGRO TRADICIONAL,8422.88,2434.17,2034.06,195,25.0,17.0,5366083.069745461,1306555.5594079301,971608.7792248228
2013-03-01,TO,PROAGRO MAIS,72.37,0.0,0.0,11,0.0,0.0,0.0,0.0,8324.674661385177
2013-03-01,TO,PROAGRO TRADICIONAL,160.0,0.0,0.0,1,0.0,0.0,0.0,0.0,10875.441616561042
2013-04-01,AC,PROAGRO MAIS,154.57,0.0,0.0,26,0.0,0.0,0.0,0.0,11181.433260348753
2013-04-01,AL,PROAGRO MAIS,1337.32,0.0,0.0,299,0.0,0.0,0.0,0.0,144840.39349710805
2013-04-01,AL,PROAGRO TRADICIONAL,542.94,0.0,0.0,55,0.0,0.0,0.0,0.0,57094.27676525962
2013-04-01,AM,PROAGRO MAIS,183.59,0.0,0.0,63,0.0,0.0,0.0,0.0,32811.74101638091
2013-04-01,AM,PROAGRO TRADICIONAL,27.32,0.0,0.0,11,0.0,0.0,0.0,0.0,3563.263079171647
2013-04-01,BA,PROAGRO MAIS,7089.84,425.38,425.38,970,48.0,48.0,1390558.8166912491,1173498.517190294,590427.3986114317
2013-04-01,BA,PROAGRO TRADICIONAL,5020.650000000001,1129.53,1129.53,171,14.0,14.0,3111444.8563082246,1868075.1323368698,534696.4647506227
2013-04-01,CE,PROAGRO MAIS,222.01,0.0,0.0,52,0.0,0.0,0.0,0.0,22675.11715757529
2013-04-01,CE,PROAGRO TRADICIONAL,21.4,0.0,0.0,3,0.0,0.0,0.0,0.0,10276.173727889543
2013-04-01,DF,PROAGRO MAIS,4.2,0.0,0.0,10,0.0,0.0,0.0,0.0,20635.039338494076
2013-04-01,ES,PROAGRO MAIS,2943.62,10.7,8.2,997,4.0,3.0,323992.2598391105,134043.4443209733,685490.1860030527
2013-04-01,ES,PROAGRO TRADICIONAL,282.57,28.6,28.6,22,1.0,1.0,69454.07911030018,2499.8782476274177,107634.66573317634
2013-04-01,GO,PROAGRO MAIS,540.03,0.0,0.0,63,0.0,0.0,0.0,0.0,53915.26362622634
2013-04-01,GO,PROAGRO TRADICIONAL,2796.19,0.0,0.0,30,0.0,0.0,0.0,0.0,249227.1491969928
2013-04-01,MA,PROAGRO MAIS,1844.57,0.0,0.0,438,0.0,0.0,0.0,0.0,123115.64763056609
2013-04-01,MA,PROAGRO TRADICIONAL,457.0,0.0,0.0,5,0.0,0.0,0.0,0.0,44778.72765051579
2013-04-01,MG,PROAGRO MAIS,8307.0,108.52,78.99,3189,27.0,16.0,1531547.3840479604,452733.7457111975,2168767.129848441
2013-04-01,MG,PROAGRO TRADICIONAL,2355.22,7.0,0.0,114,1.0,0.0,106484.84271370682,0.0,457949.0513400891
2013-04-01,MS,PROAGRO MAIS,3364.19,211.0,211.0,141,6.0,6.0,493114.467140864,269565.4304316143,153991.15372541398
2013-04-01,MS,PROAGRO TRADICIONAL,12569.12,3418.5299999999997,3207.5299999999997,113,21.0,19.0,7142450.277415846,3511679.6368827545,774216.8005636673
2013-04-01,MT,PROAGRO MAIS,836.64,0.0,0.0,33,0.0,0.0,0.0,0.0,44717.811166835716
2013-04-01,MT,PROAGRO TRADICIONAL,2670.13,515.0,0.0,17,3.0,0.0,1374009.5524487328,0.0,177357.87394642318
2013-04-01,PA,PROAGRO MAIS,210.97,0.0,0.0,44,0.0,0.0,0.0,0.0,24916.46132167895
2013-04-01,PA,PROAGRO TRADICIONAL,136.27,0.0,0.0,10,0.0,0.0,0.0,0.0,11136.477597825076
2013-04-01,PB,PROAGRO MAIS,167.41,0.0,0.0,77,0.0,0.0,0.0,0.0,68778.5929640731
2013-04-01,PB,PROAGRO TRADICIONAL,277.52,0.0,0.0,48,0.0,0.0,0.0,0.0,49859.96628409481
2013-04-01,PE,PROAGRO MAIS,206.96,0.0,0.0,58,0.0,0.0,0.0,0.0,29211.40512523228
2013-04-01,PE,PROAGRO TRADICIONAL,152.67000000000002,0.0,0.0,23,0.0,0.0,0.0,0.0,28155.33729605193
2013-04-01,PI,PROAGRO MAIS,847.8,3.1,0.0,263,1.0,0.0,54985.2044918886,0.0,46495.31591708831
2013-04-01,PI,PROAGRO TRADICIONAL,52.0,0.0,0.0,1,0.0,0.0,0.0,0.0,4167.276746308349
2013-04-01,PR,PROAGRO MAIS,51957.68,34571.38,31697.14,3118,1839.0,1672.0,72869645.12117983,47711556.55724716,2407074.2286215294
2013-04-01,PR,PROAGRO TRADICIONAL,92789.35,59082.0,52688.47,1583,945.0,847.0,126627683.96643609,67169206.0991338,6081240.351654257
2013-04-01,RJ,PROAGRO MAIS,183.79,1.4,0.98,163,3.0,2.0,75511.89365937834,49536.86697171218,116641.4078429548
2013-04-01,RJ,PROAGRO TRADICIONAL,42.48,0.0,0.0,19,0.0,0.0,0.0,0.0,6845.163027444235
2013-04-01,RN,PROAGRO MAIS,20.3,0.0,0.0,7,0.0,0.0,0.0,0.0,3318.0556959533064
2013-04-01,RN,PROAGRO TRADICIONAL,283.0,0.0,0.0,4,0.0,0.0,0.0,0.0,24043.689279715367
2013-04-01,RO,PROAGRO MAIS,742.58,0.0,0.0,189,0.0,0.0,0.0,0.0,81651.24888279958
2013-04-01,RO,PROAGRO TRADICIONAL,1.37,0.0,0.0,1,0.0,0.0,0.0,0.0,407.5472756649537
2013-04-01,RR,PROAGRO MAIS,8.15,0.0,0.0,2,0.0,0.0,0.0,0.0,779.933915970677
2013-04-01,RS,PROAGRO MAIS,128679.1,8427.03,7134.54,7715,406.0,334.0,16771481.370163152,8475125.0883987,5210421.715177753
2013-04-01,RS,PROAGRO TRADICIONAL,132661.4,8774.64,7620.7,2331,122.0,102.0,18203643.589135073,8335107.360427635,8077069.681856254
2013-04-01,SC,PROAGRO MAIS,2591.12,311.71,231.01,540,58.0,47.0,3234359.7058819192,1758407.0033547492,432716.2223482023
2013-04-01,SC,PROAGRO TRADICIONAL,4660.67,354.27,275.56,695,85.0,72.0,5073162.360513826,1837136.6805096862,772499.8025449625
2013-04-01,SE,PROAGRO MAIS,5169.889999999999,995.4,916.78,698,106.0,101.0,2510817.5759135503,1777800.6303161844,354493.350044997
2013-04-01,SE,PROAGRO TRADICIONAL,10292.42,685.31,650.31,185,18.0,17.0,2044983.1374659552,1109602.745267698,846812.7419529987
2013-04-01,SP,PROAGRO MAIS,3309.08,208.59,46.3,644,11.0,4.0,527514.5049823708,109030.57417614787,643154.8103179026
2013-04-01,SP,PROAGRO TRADICIONAL,4859.04,229.46,172.64,137,5.0,3.0,553688.2419422335,176661.74409752683,668632.0467007493
2013-04-01,TO,PROAGRO MAIS,17.78,0.0,0.0,4,0.0,0.0,0.0,0.0,1404.2400696632062
2013-04-01,TO,PROAGRO TRADICIONAL,592.0,0.0,0.0,4,0.0,0.0,0.0,0.0,41912.76514061875
2013-05-01,AC,PROAGRO MAIS,221.57,0.0,0.0,46,0.0,0.0,0.0,0.0,16873.30731431023
2013-05-01,AL,PROAGRO MAIS,3928.17,0.0,0.0,823,0.0,0.0,0.0,0.0,341418.8779089214
2013-05-01,AL,PROAGRO TRADICIONAL,541.52,0.0,0.0,79,0.0,0.0,0.0,0.0,61578.196719609594
2013-05-01,AM,PROAGRO MAIS,174.68,0.0,0.0,70,0.0,0.0,0.0,0.0,26427.580776588078
2013-05-01,AM,PROAGRO TRADICIONAL,8.2,0.0,0.0,1,0.0,0.0,0.0,0.0,748.734604748646
2013-05-01,AP,PROAGRO MAIS,15.2,0.0,0.0,1,0.0,0.0,0.0,0.0,1022.9369051505583
2013-05-01,BA,PROAGRO MAIS,7216.6,595.13,592.13,953,41.0,40.0,1848830.5986665292,1540419.184739941,576725.3341378277
2013-05-01,BA,PROAGRO TRADICIONAL,6902.89,1137.6399999999999,1129.6399999999999,216,20.0,19.0,3212738.5406487766,1930170.7816530133,660920.8757831587
2013-05-01,CE,PROAGRO MAIS,383.11,0.0,0.0,91,0.0,0.0,0.0,0.0,38281.382187107076
2013-05-01,CE,PROAGRO TRADICIONAL,18.3,0.0,0.0,3,0.0,0.0,0.0,0.0,8628.809108294618
2013-05-01,DF,PROAGRO MAIS,8.86,0.0,0.0,21,0.0,0.0,0.0,0.0,16439.249252390775
2013-05-01,DF,PROAGRO TRADICIONAL,147.53,0.0,0.0,2,0.0,0.0,0.0,0.0,35002.40478823498
2013-05-01,ES,PROAGRO MAIS,2862.5299999999997,0.41,0.41,951,1.0,1.0,32879.12058727804,24116.272141069825,698115.61592946
2013-05-01,ES,PROAGRO TRADICIONAL,326.78999999999996,15.0,15.0,27,1.0,1.0,91972.46709492923,13916.160406976853,136242.4236347985
2013-05-01,GO,PROAGRO MAIS,672.61,0.0,0.0,44,0.0,0.0,0.0,0.0,52152.59713371319
